fold,condition,score_type,cosine_similarity
5,Fine-Tuned E5,positive_score,0.6002992391586304
5,Fine-Tuned E5,positive_score,0.5793548822402954
5,Fine-Tuned E5,positive_score,0.603308916091919
5,Fine-Tuned E5,positive_score,0.3617907464504242
5,Fine-Tuned E5,positive_score,0.3770812749862671
5,Fine-Tuned E5,positive_score,0.2813043892383575
5,Fine-Tuned E5,positive_score,0.473570168018341
5,Fine-Tuned E5,positive_score,0.3804410696029663
5,Fine-Tuned E5,positive_score,0.4287171065807342
5,Fine-Tuned E5,positive_score,0.5110817551612854
5,Fine-Tuned E5,positive_score,0.3976488411426544
5,Fine-Tuned E5,positive_score,0.2150373458862304
5,Fine-Tuned E5,positive_score,0.3971676528453827
5,Fine-Tuned E5,positive_score,0.3777489066123962
5,Fine-Tuned E5,positive_score,0.4372078478336334
5,Fine-Tuned E5,positive_score,0.377430647611618
5,Fine-Tuned E5,positive_score,0.3866532444953918
5,Fine-Tuned E5,positive_score,0.370888352394104
5,Fine-Tuned E5,positive_score,0.4313450455665588
5,Fine-Tuned E5,positive_score,0.4197535812854767
5,Fine-Tuned E5,positive_score,0.2951906025409698
5,Fine-Tuned E5,positive_score,0.1098438426852226
5,Fine-Tuned E5,positive_score,0.5079820156097412
5,Fine-Tuned E5,positive_score,0.3485392332077026
5,Fine-Tuned E5,positive_score,0.4060413837432861
5,Fine-Tuned E5,positive_score,0.4466302692890167
5,Fine-Tuned E5,positive_score,0.3462575376033783
5,Fine-Tuned E5,positive_score,0.3609323799610138
5,Fine-Tuned E5,positive_score,0.475815087556839
5,Fine-Tuned E5,positive_score,0.2532798945903778
5,Fine-Tuned E5,positive_score,0.2126001268625259
5,Fine-Tuned E5,positive_score,0.4264272451400757
5,Fine-Tuned E5,positive_score,0.4201521575450897
5,Fine-Tuned E5,positive_score,0.4924051165580749
5,Fine-Tuned E5,positive_score,0.4346592724323272
5,Fine-Tuned E5,positive_score,0.4491316676139831
5,Fine-Tuned E5,positive_score,0.5859744548797607
5,Fine-Tuned E5,positive_score,0.3018589317798614
5,Fine-Tuned E5,positive_score,0.5328438878059387
5,Fine-Tuned E5,positive_score,0.2288701832294464
5,Fine-Tuned E5,positive_score,0.5153513550758362
5,Fine-Tuned E5,positive_score,0.5523953437805176
5,Fine-Tuned E5,positive_score,0.5324676632881165
5,Fine-Tuned E5,positive_score,0.4968192279338836
5,Fine-Tuned E5,positive_score,0.4409761726856231
5,Fine-Tuned E5,positive_score,0.4556475281715393
5,Fine-Tuned E5,positive_score,0.3539269566535949
5,Fine-Tuned E5,positive_score,0.41469207406044
5,Fine-Tuned E5,positive_score,0.4777878820896148
5,Fine-Tuned E5,positive_score,0.384278655052185
5,Fine-Tuned E5,positive_score,0.5230196118354797
5,Fine-Tuned E5,positive_score,0.4986568391323089
5,Fine-Tuned E5,positive_score,0.3831026256084442
5,Fine-Tuned E5,positive_score,0.5077818632125854
5,Fine-Tuned E5,positive_score,0.4497159719467163
5,Fine-Tuned E5,positive_score,0.4166136384010315
5,Fine-Tuned E5,positive_score,0.3416316211223602
5,Fine-Tuned E5,positive_score,0.2651481628417969
5,Fine-Tuned E5,positive_score,0.4980555772781372
5,Fine-Tuned E5,positive_score,0.3789698183536529
5,Fine-Tuned E5,positive_score,0.1888793110847473
5,Fine-Tuned E5,positive_score,0.5204231142997742
5,Fine-Tuned E5,positive_score,0.3125719428062439
5,Fine-Tuned E5,positive_score,0.3771252930164337
5,Fine-Tuned E5,positive_score,0.4566505849361419
5,Fine-Tuned E5,positive_score,0.4024161398410797
5,Fine-Tuned E5,positive_score,0.5405387878417969
5,Fine-Tuned E5,positive_score,0.3165280520915985
5,Fine-Tuned E5,positive_score,0.5687358379364014
5,Fine-Tuned E5,positive_score,0.4714277386665344
5,Fine-Tuned E5,positive_score,0.3710150718688965
5,Fine-Tuned E5,positive_score,0.4649119973182678
5,Fine-Tuned E5,positive_score,0.5215698480606079
5,Fine-Tuned E5,positive_score,0.3581088781356811
5,Fine-Tuned E5,positive_score,0.4122675359249115
5,Fine-Tuned E5,positive_score,0.6534605622291565
5,Fine-Tuned E5,positive_score,0.3795502781867981
5,Fine-Tuned E5,positive_score,0.308966189622879
5,Fine-Tuned E5,positive_score,0.5776073336601257
5,Fine-Tuned E5,positive_score,0.4740577042102813
5,Fine-Tuned E5,positive_score,0.6009262800216675
5,Fine-Tuned E5,positive_score,0.4841636717319488
5,Fine-Tuned E5,positive_score,0.2765001356601715
5,Fine-Tuned E5,positive_score,0.4746226668357849
5,Fine-Tuned E5,positive_score,0.0461192913353443
5,Fine-Tuned E5,positive_score,0.3279390335083008
5,Fine-Tuned E5,positive_score,0.3530826866626739
5,Fine-Tuned E5,positive_score,0.48601034283638
5,Fine-Tuned E5,positive_score,0.453449547290802
5,Fine-Tuned E5,positive_score,0.3719626665115356
5,Fine-Tuned E5,positive_score,0.6175915002822876
5,Fine-Tuned E5,positive_score,0.4728319048881531
5,Fine-Tuned E5,positive_score,0.5688849091529846
5,Fine-Tuned E5,positive_score,0.5196219682693481
5,Fine-Tuned E5,positive_score,0.5175582766532898
5,Fine-Tuned E5,positive_score,0.5086069107055664
5,Fine-Tuned E5,positive_score,0.5295255780220032
5,Fine-Tuned E5,positive_score,0.4002401232719421
5,Fine-Tuned E5,positive_score,0.4213139116764068
5,Fine-Tuned E5,positive_score,0.4689312577247619
5,Fine-Tuned E5,positive_score,0.3865536749362945
5,Fine-Tuned E5,positive_score,0.4039336442947387
5,Fine-Tuned E5,positive_score,0.506758987903595
5,Fine-Tuned E5,positive_score,0.3831989467144012
5,Fine-Tuned E5,positive_score,0.5378795266151428
5,Fine-Tuned E5,positive_score,0.4091744124889374
5,Fine-Tuned E5,positive_score,0.2499304562807083
5,Fine-Tuned E5,positive_score,0.3514414429664612
5,Fine-Tuned E5,positive_score,0.3820549845695495
5,Fine-Tuned E5,positive_score,0.4031123220920563
5,Fine-Tuned E5,positive_score,0.356316864490509
5,Fine-Tuned E5,positive_score,0.2433025687932968
5,Fine-Tuned E5,positive_score,0.5026687979698181
5,Fine-Tuned E5,positive_score,0.4972795248031616
5,Fine-Tuned E5,positive_score,0.4152693152427673
5,Fine-Tuned E5,positive_score,0.1440811604261398
5,Fine-Tuned E5,positive_score,0.449091374874115
5,Fine-Tuned E5,positive_score,0.3412723243236542
5,Fine-Tuned E5,positive_score,0.3688616156578064
5,Fine-Tuned E5,positive_score,0.3312009572982788
5,Fine-Tuned E5,positive_score,0.3460269272327423
5,Fine-Tuned E5,positive_score,0.3661065995693207
5,Fine-Tuned E5,positive_score,0.3990146815776825
5,Fine-Tuned E5,positive_score,0.3507280945777893
5,Fine-Tuned E5,positive_score,0.5813885927200317
5,Fine-Tuned E5,positive_score,0.4879115521907806
5,Fine-Tuned E5,positive_score,0.5146725177764893
5,Fine-Tuned E5,positive_score,0.4508634507656097
5,Fine-Tuned E5,positive_score,0.383329302072525
5,Fine-Tuned E5,positive_score,0.4263565242290497
5,Fine-Tuned E5,positive_score,0.431543231010437
5,Fine-Tuned E5,positive_score,0.2738376557826996
5,Fine-Tuned E5,positive_score,0.2945081293582916
5,Fine-Tuned E5,positive_score,0.3742880523204803
5,Fine-Tuned E5,positive_score,0.5327278971672058
5,Fine-Tuned E5,positive_score,0.3014466762542724
5,Fine-Tuned E5,positive_score,0.6403648853302002
5,Fine-Tuned E5,positive_score,0.4705744683742523
5,Fine-Tuned E5,positive_score,0.612550675868988
5,Fine-Tuned E5,positive_score,0.5631446838378906
5,Fine-Tuned E5,positive_score,0.568250834941864
5,Fine-Tuned E5,positive_score,0.3749577701091766
5,Fine-Tuned E5,positive_score,0.5426578521728516
5,Fine-Tuned E5,positive_score,0.3580502569675445
5,Fine-Tuned E5,positive_score,0.2776869833469391
5,Fine-Tuned E5,positive_score,0.3052930533885956
5,Fine-Tuned E5,positive_score,0.4015986919403076
5,Fine-Tuned E5,positive_score,0.3233567178249359
5,Fine-Tuned E5,positive_score,0.3725721538066864
5,Fine-Tuned E5,positive_score,0.2187889218330383
5,Fine-Tuned E5,positive_score,0.5089566111564636
5,Fine-Tuned E5,positive_score,0.357193112373352
5,Fine-Tuned E5,positive_score,0.2130716294050216
5,Fine-Tuned E5,positive_score,0.4998540878295898
5,Fine-Tuned E5,positive_score,0.5746524930000305
5,Fine-Tuned E5,positive_score,0.6147456765174866
5,Fine-Tuned E5,positive_score,0.4038386344909668
5,Fine-Tuned E5,positive_score,0.1637073308229446
5,Fine-Tuned E5,positive_score,0.5255441665649414
5,Fine-Tuned E5,positive_score,0.4753084778785705
5,Fine-Tuned E5,positive_score,0.4042327404022217
5,Fine-Tuned E5,positive_score,0.5321903228759766
5,Fine-Tuned E5,positive_score,0.5879314541816711
5,Fine-Tuned E5,positive_score,0.5892581939697266
5,Fine-Tuned E5,positive_score,0.5524017810821533
5,Fine-Tuned E5,positive_score,0.5695115327835083
5,Fine-Tuned E5,positive_score,0.5524652004241943
5,Fine-Tuned E5,positive_score,0.4729233086109161
5,Fine-Tuned E5,positive_score,0.5165517926216125
5,Fine-Tuned E5,positive_score,0.4979017376899719
5,Fine-Tuned E5,positive_score,0.5105981826782227
5,Fine-Tuned E5,positive_score,0.469087541103363
5,Fine-Tuned E5,positive_score,0.2750210464000702
5,Fine-Tuned E5,positive_score,0.3994945883750915
5,Fine-Tuned E5,positive_score,0.4461512863636017
5,Fine-Tuned E5,positive_score,0.3116071224212646
5,Fine-Tuned E5,positive_score,0.4676123559474945
5,Fine-Tuned E5,positive_score,0.3720169961452484
5,Fine-Tuned E5,positive_score,0.6031715869903564
5,Fine-Tuned E5,positive_score,0.5431217551231384
5,Fine-Tuned E5,positive_score,0.4608514010906219
5,Fine-Tuned E5,positive_score,0.609017550945282
5,Fine-Tuned E5,positive_score,0.6796726584434509
5,Fine-Tuned E5,positive_score,0.4071961045265198
5,Fine-Tuned E5,positive_score,0.5220163464546204
5,Fine-Tuned E5,positive_score,0.4704310297966003
5,Fine-Tuned E5,positive_score,0.3800135552883148
5,Fine-Tuned E5,positive_score,0.4677722454071045
5,Fine-Tuned E5,positive_score,0.5007390975952148
5,Fine-Tuned E5,positive_score,0.5240020751953125
5,Fine-Tuned E5,positive_score,0.5558724403381348
5,Fine-Tuned E5,positive_score,0.5421308279037476
5,Fine-Tuned E5,positive_score,0.4162194728851318
5,Fine-Tuned E5,positive_score,0.3557631075382232
5,Fine-Tuned E5,positive_score,0.3792437314987182
5,Fine-Tuned E5,positive_score,0.3471508920192718
5,Fine-Tuned E5,positive_score,0.3657934069633484
5,Fine-Tuned E5,positive_score,0.4235624372959137
5,Fine-Tuned E5,positive_score,0.4234828948974609
5,Fine-Tuned E5,positive_score,0.3670774102210998
5,Fine-Tuned E5,positive_score,0.4250659644603729
5,Fine-Tuned E5,positive_score,0.3317239880561828
5,Fine-Tuned E5,positive_score,0.4072250723838806
5,Fine-Tuned E5,positive_score,0.4667466878890991
5,Fine-Tuned E5,positive_score,0.4533740282058716
5,Fine-Tuned E5,positive_score,0.3775795698165893
5,Fine-Tuned E5,positive_score,0.5381494164466858
5,Fine-Tuned E5,positive_score,0.4993799328804016
5,Fine-Tuned E5,positive_score,0.3709339201450348
5,Fine-Tuned E5,positive_score,0.6388079524040222
5,Fine-Tuned E5,positive_score,0.5204240083694458
5,Fine-Tuned E5,positive_score,0.2548902630805969
5,Fine-Tuned E5,positive_score,0.4995145201683044
5,Fine-Tuned E5,positive_score,0.4108180105686188
5,Fine-Tuned E5,positive_score,0.4319712519645691
5,Fine-Tuned E5,positive_score,0.3281674087047577
5,Fine-Tuned E5,positive_score,0.4447472691535949
5,Fine-Tuned E5,positive_score,0.5750539302825928
5,Fine-Tuned E5,positive_score,0.4903769195079803
5,Fine-Tuned E5,positive_score,0.5112656354904175
5,Fine-Tuned E5,positive_score,0.4478684663772583
5,Fine-Tuned E5,positive_score,0.4906962513923645
5,Fine-Tuned E5,positive_score,0.4680136740207672
5,Fine-Tuned E5,positive_score,0.6899149417877197
5,Fine-Tuned E5,positive_score,0.5968632698059082
5,Fine-Tuned E5,positive_score,0.5899949073791504
5,Fine-Tuned E5,positive_score,0.3297370970249176
5,Fine-Tuned E5,positive_score,0.5557956099510193
5,Fine-Tuned E5,positive_score,0.1693260371685028
5,Fine-Tuned E5,positive_score,0.3476239144802093
5,Fine-Tuned E5,positive_score,0.6380987763404846
5,Fine-Tuned E5,positive_score,0.6196343898773193
5,Fine-Tuned E5,positive_score,0.4727336466312408
5,Fine-Tuned E5,positive_score,0.4772205650806427
5,Fine-Tuned E5,positive_score,0.4890685677528381
5,Fine-Tuned E5,positive_score,0.3865402936935425
5,Fine-Tuned E5,positive_score,0.426115334033966
5,Fine-Tuned E5,positive_score,0.5593537092208862
5,Fine-Tuned E5,positive_score,0.4304103255271911
5,Fine-Tuned E5,positive_score,0.3876628577709198
5,Fine-Tuned E5,positive_score,0.3024280369281769
5,Fine-Tuned E5,positive_score,0.2766081988811493
5,Fine-Tuned E5,positive_score,0.3931949138641357
5,Fine-Tuned E5,positive_score,0.713584303855896
5,Fine-Tuned E5,positive_score,0.4595061242580414
5,Fine-Tuned E5,positive_score,0.3901209235191345
5,Fine-Tuned E5,positive_score,0.5240777134895325
5,Fine-Tuned E5,positive_score,0.5436928868293762
5,Fine-Tuned E5,positive_score,0.5578227639198303
5,Fine-Tuned E5,positive_score,0.4585528373718261
5,Fine-Tuned E5,positive_score,0.1315858960151672
5,Fine-Tuned E5,positive_score,0.5489409565925598
5,Fine-Tuned E5,positive_score,0.3687641322612762
5,Fine-Tuned E5,positive_score,0.5644591450691223
5,Fine-Tuned E5,positive_score,0.4471774697303772
5,Fine-Tuned E5,positive_score,0.3721415102481842
5,Fine-Tuned E5,positive_score,0.3636323511600494
5,Fine-Tuned E5,positive_score,0.42183917760849
5,Fine-Tuned E5,positive_score,0.5215117335319519
5,Fine-Tuned E5,positive_score,0.3569056987762451
5,Fine-Tuned E5,positive_score,0.4148178100585937
5,Fine-Tuned E5,positive_score,0.432299792766571
5,Fine-Tuned E5,positive_score,0.4509865045547485
5,Fine-Tuned E5,positive_score,0.4527799785137176
5,Fine-Tuned E5,positive_score,0.4380355179309845
5,Fine-Tuned E5,positive_score,0.3509635329246521
5,Fine-Tuned E5,positive_score,0.49887216091156
5,Fine-Tuned E5,positive_score,0.2501097917556762
5,Fine-Tuned E5,positive_score,0.554046630859375
5,Fine-Tuned E5,positive_score,0.5032488107681274
5,Fine-Tuned E5,positive_score,0.5625430941581726
5,Fine-Tuned E5,positive_score,0.4041523337364197
5,Fine-Tuned E5,positive_score,0.3730199635028839
5,Fine-Tuned E5,positive_score,0.4100682139396667
5,Fine-Tuned E5,positive_score,0.7092605233192444
5,Fine-Tuned E5,positive_score,0.2713772654533386
5,Fine-Tuned E5,positive_score,0.5703424215316772
5,Fine-Tuned E5,positive_score,0.5924274325370789
5,Fine-Tuned E5,positive_score,0.2645024061203003
5,Fine-Tuned E5,positive_score,0.2868293523788452
5,Fine-Tuned E5,positive_score,0.363088995218277
5,Fine-Tuned E5,positive_score,0.410501480102539
5,Fine-Tuned E5,positive_score,0.2646059691905975
5,Fine-Tuned E5,positive_score,0.2933474779129028
5,Fine-Tuned E5,positive_score,0.2857293486595154
5,Fine-Tuned E5,positive_score,0.4332732558250427
5,Fine-Tuned E5,positive_score,0.2557529211044311
5,Fine-Tuned E5,positive_score,0.431039422750473
5,Fine-Tuned E5,positive_score,0.440623790025711
5,Fine-Tuned E5,positive_score,0.3488231003284454
5,Fine-Tuned E5,positive_score,0.3311472237110138
5,Fine-Tuned E5,positive_score,0.3973630666732788
5,Fine-Tuned E5,positive_score,0.2985343635082245
5,Fine-Tuned E5,positive_score,0.436103880405426
5,Fine-Tuned E5,positive_score,0.2565406858921051
5,Fine-Tuned E5,positive_score,0.1853420734405517
5,Fine-Tuned E5,positive_score,0.3147763609886169
5,Fine-Tuned E5,positive_score,0.063294380903244
5,Fine-Tuned E5,positive_score,0.4096324443817138
5,Fine-Tuned E5,positive_score,0.3162153363227844
5,Fine-Tuned E5,positive_score,0.3704166114330292
5,Fine-Tuned E5,positive_score,0.5948552489280701
5,Fine-Tuned E5,positive_score,0.5262916088104248
5,Fine-Tuned E5,positive_score,0.3095378875732422
5,Fine-Tuned E5,positive_score,0.5242141485214233
5,Fine-Tuned E5,positive_score,0.5202791094779968
5,Fine-Tuned E5,positive_score,0.5920846462249756
5,Fine-Tuned E5,positive_score,0.2970183193683624
5,Fine-Tuned E5,positive_score,0.0720839351415634
5,Fine-Tuned E5,positive_score,0.2780117988586426
5,Fine-Tuned E5,positive_score,0.4982250928878784
5,Fine-Tuned E5,positive_score,0.5910729765892029
5,Fine-Tuned E5,positive_score,0.3938950896263122
5,Fine-Tuned E5,positive_score,0.4607149064540863
5,Fine-Tuned E5,positive_score,0.4449880123138428
5,Fine-Tuned E5,positive_score,0.3818585276603699
5,Fine-Tuned E5,positive_score,0.4997381567955017
5,Fine-Tuned E5,positive_score,0.4619895815849304
5,Fine-Tuned E5,positive_score,0.5764374136924744
5,Fine-Tuned E5,positive_score,0.4369136095046997
5,Fine-Tuned E5,positive_score,0.4701193869113922
5,Fine-Tuned E5,positive_score,0.5724732875823975
5,Fine-Tuned E5,positive_score,0.4441054761409759
5,Fine-Tuned E5,positive_score,0.457364946603775
5,Fine-Tuned E5,positive_score,0.5523263216018677
5,Fine-Tuned E5,positive_score,0.2059467881917953
5,Fine-Tuned E5,positive_score,0.4016186594963074
5,Fine-Tuned E5,positive_score,0.3159000277519226
5,Fine-Tuned E5,positive_score,0.3381369411945343
5,Fine-Tuned E5,positive_score,0.4315255582332611
5,Fine-Tuned E5,positive_score,0.6601111888885498
5,Fine-Tuned E5,positive_score,0.2937464416027069
5,Fine-Tuned E5,positive_score,0.5727282166481018
5,Fine-Tuned E5,positive_score,0.5420630574226379
5,Fine-Tuned E5,positive_score,0.5586743950843811
5,Fine-Tuned E5,positive_score,0.283797413110733
5,Fine-Tuned E5,positive_score,0.3330710530281067
5,Fine-Tuned E5,positive_score,0.3509795665740967
5,Fine-Tuned E5,positive_score,0.2983325123786926
5,Fine-Tuned E5,positive_score,0.3665119111537933
5,Fine-Tuned E5,positive_score,0.2477322220802307
5,Fine-Tuned E5,positive_score,0.3016213774681091
5,Fine-Tuned E5,positive_score,0.3943680822849273
5,Fine-Tuned E5,positive_score,0.4576808512210846
5,Fine-Tuned E5,positive_score,0.4195184111595154
5,Fine-Tuned E5,positive_score,0.2099276483058929
5,Fine-Tuned E5,positive_score,0.4492413699626922
5,Fine-Tuned E5,positive_score,0.5158988833427429
5,Fine-Tuned E5,positive_score,0.4813791513442993
5,Fine-Tuned E5,positive_score,0.4656510651111603
5,Fine-Tuned E5,positive_score,0.5693274736404419
5,Fine-Tuned E5,positive_score,0.4469352662563324
5,Fine-Tuned E5,positive_score,0.4509161412715912
5,Fine-Tuned E5,positive_score,0.444768488407135
5,Fine-Tuned E5,positive_score,0.4878650307655334
5,Fine-Tuned E5,positive_score,0.4757329821586609
5,Fine-Tuned E5,positive_score,0.4553749561309814
5,Fine-Tuned E5,positive_score,0.527879536151886
5,Fine-Tuned E5,positive_score,0.5510273575782776
5,Fine-Tuned E5,positive_score,0.5138974189758301
5,Fine-Tuned E5,positive_score,0.4457042813301086
5,Fine-Tuned E5,positive_score,0.5043041110038757
5,Fine-Tuned E5,positive_score,0.4301174879074096
5,Fine-Tuned E5,positive_score,0.5122109651565552
5,Fine-Tuned E5,positive_score,0.472514808177948
5,Fine-Tuned E5,positive_score,0.585024893283844
5,Fine-Tuned E5,positive_score,0.4193390011787414
5,Fine-Tuned E5,positive_score,0.2597564160823822
5,Fine-Tuned E5,positive_score,0.4702571630477905
5,Fine-Tuned E5,positive_score,0.3988654315471649
5,Fine-Tuned E5,positive_score,0.5287350416183472
5,Fine-Tuned E5,positive_score,0.3849642276763916
5,Fine-Tuned E5,positive_score,0.4704658091068268
5,Fine-Tuned E5,positive_score,0.4190712571144104
5,Fine-Tuned E5,positive_score,0.697367787361145
5,Fine-Tuned E5,positive_score,0.5773928165435791
5,Fine-Tuned E5,positive_score,0.6402336359024048
5,Fine-Tuned E5,positive_score,0.5584190487861633
5,Fine-Tuned E5,positive_score,0.6697084307670593
5,Fine-Tuned E5,positive_score,0.6701109409332275
5,Fine-Tuned E5,positive_score,0.5520256161689758
5,Fine-Tuned E5,positive_score,0.4894095361232757
5,Fine-Tuned E5,positive_score,0.6402961015701294
5,Fine-Tuned E5,positive_score,0.556488037109375
5,Fine-Tuned E5,positive_score,0.4855209589004516
5,Fine-Tuned E5,positive_score,0.5518220663070679
5,Fine-Tuned E5,positive_score,0.6443917155265808
5,Fine-Tuned E5,positive_score,0.5987116694450378
5,Fine-Tuned E5,positive_score,0.5166336297988892
5,Fine-Tuned E5,positive_score,0.5645476579666138
5,Fine-Tuned E5,positive_score,0.240603968501091
5,Fine-Tuned E5,positive_score,0.3757554292678833
5,Fine-Tuned E5,positive_score,0.4223203659057617
5,Fine-Tuned E5,positive_score,0.5265415906906128
5,Fine-Tuned E5,positive_score,0.5369017720222473
5,Fine-Tuned E5,positive_score,0.4740850925445556
5,Fine-Tuned E5,positive_score,0.5656383633613586
5,Fine-Tuned E5,positive_score,0.4921837151050567
5,Fine-Tuned E5,positive_score,0.4837194681167602
5,Fine-Tuned E5,positive_score,0.4623053669929504
5,Fine-Tuned E5,positive_score,0.3393272161483764
5,Fine-Tuned E5,positive_score,0.3699869215488434
5,Fine-Tuned E5,positive_score,0.4617456793785095
5,Fine-Tuned E5,positive_score,0.6157273054122925
5,Fine-Tuned E5,positive_score,0.4772569835186004
5,Fine-Tuned E5,positive_score,0.4358507096767425
5,Fine-Tuned E5,positive_score,0.2533608078956604
5,Fine-Tuned E5,positive_score,0.4209693968296051
5,Fine-Tuned E5,positive_score,0.4696271121501922
5,Fine-Tuned E5,positive_score,0.3004452288150787
5,Fine-Tuned E5,positive_score,0.4363207519054413
5,Fine-Tuned E5,positive_score,0.4714366495609283
5,Fine-Tuned E5,positive_score,0.4282063841819763
5,Fine-Tuned E5,positive_score,0.5683056712150574
5,Fine-Tuned E5,positive_score,0.422087550163269
5,Fine-Tuned E5,positive_score,0.4379830360412597
5,Fine-Tuned E5,positive_score,0.5104240775108337
5,Fine-Tuned E5,positive_score,0.5196314454078674
5,Fine-Tuned E5,positive_score,0.2974618971347809
5,Fine-Tuned E5,positive_score,0.2821392714977264
5,Fine-Tuned E5,positive_score,0.6395549178123474
5,Fine-Tuned E5,positive_score,0.2243678420782089
5,Fine-Tuned E5,positive_score,0.3219659030437469
5,Fine-Tuned E5,positive_score,0.3998899757862091
5,Fine-Tuned E5,positive_score,0.435758501291275
5,Fine-Tuned E5,positive_score,0.3342127799987793
5,Fine-Tuned E5,positive_score,0.4118793904781341
5,Fine-Tuned E5,positive_score,0.3322246074676513
5,Fine-Tuned E5,positive_score,0.3903781771659851
5,Fine-Tuned E5,positive_score,0.3928033411502838
5,Fine-Tuned E5,positive_score,0.5452625155448914
5,Fine-Tuned E5,positive_score,0.1529251188039779
5,Fine-Tuned E5,positive_score,0.3562444150447845
5,Fine-Tuned E5,positive_score,0.1230570301413536
5,Fine-Tuned E5,positive_score,0.5038670897483826
5,Fine-Tuned E5,positive_score,0.4837026596069336
5,Fine-Tuned E5,positive_score,0.4063797295093536
5,Fine-Tuned E5,positive_score,0.36244997382164
5,Fine-Tuned E5,positive_score,0.4853071570396423
5,Fine-Tuned E5,positive_score,0.3918704986572265
5,Fine-Tuned E5,positive_score,0.6240846514701843
5,Fine-Tuned E5,positive_score,0.6525551676750183
5,Fine-Tuned E5,positive_score,0.3675702512264251
5,Fine-Tuned E5,positive_score,0.351692259311676
5,Fine-Tuned E5,positive_score,0.490995854139328
5,Fine-Tuned E5,positive_score,0.3016239702701568
5,Fine-Tuned E5,positive_score,0.451492428779602
5,Fine-Tuned E5,positive_score,0.3502703011035919
5,Fine-Tuned E5,positive_score,0.2882049977779388
5,Fine-Tuned E5,positive_score,0.2754332721233368
5,Fine-Tuned E5,positive_score,0.6278834939002991
5,Fine-Tuned E5,positive_score,0.3857547342777252
5,Fine-Tuned E5,positive_score,0.6210660338401794
5,Fine-Tuned E5,positive_score,0.4256149530410766
5,Fine-Tuned E5,positive_score,0.5644711256027222
5,Fine-Tuned E5,positive_score,0.498813658952713
5,Fine-Tuned E5,positive_score,0.5850746035575867
5,Fine-Tuned E5,positive_score,0.5802503824234009
5,Fine-Tuned E5,positive_score,0.4522400200366974
5,Fine-Tuned E5,positive_score,0.4728388488292694
5,Fine-Tuned E5,positive_score,0.4528384804725647
5,Fine-Tuned E5,positive_score,0.3199710547924042
5,Fine-Tuned E5,positive_score,0.405885249376297
5,Fine-Tuned E5,positive_score,0.4430435001850128
5,Fine-Tuned E5,positive_score,0.5102665424346924
5,Fine-Tuned E5,positive_score,0.322801411151886
5,Fine-Tuned E5,positive_score,0.5168944001197815
5,Fine-Tuned E5,positive_score,0.38352170586586
5,Fine-Tuned E5,positive_score,0.3853557407855987
5,Fine-Tuned E5,positive_score,0.2069405168294906
5,Fine-Tuned E5,positive_score,0.5077976584434509
5,Fine-Tuned E5,positive_score,0.2918483912944793
5,Fine-Tuned E5,positive_score,0.5032001733779907
5,Fine-Tuned E5,positive_score,0.4250284135341644
5,Fine-Tuned E5,positive_score,0.278750479221344
5,Fine-Tuned E5,positive_score,0.4714453518390655
5,Fine-Tuned E5,positive_score,0.5162203907966614
5,Fine-Tuned E5,positive_score,0.3932799696922302
5,Fine-Tuned E5,positive_score,0.5013411045074463
5,Fine-Tuned E5,positive_score,0.3234481811523437
5,Fine-Tuned E5,positive_score,0.4293059706687927
5,Fine-Tuned E5,positive_score,0.3226206302642822
5,Fine-Tuned E5,positive_score,0.5960102081298828
5,Fine-Tuned E5,positive_score,0.1695893406867981
5,Fine-Tuned E5,positive_score,0.5506660342216492
5,Fine-Tuned E5,positive_score,0.0441828854382038
5,Fine-Tuned E5,positive_score,0.1419709920883178
5,Fine-Tuned E5,positive_score,0.3127239346504211
5,Fine-Tuned E5,positive_score,0.6314192414283752
5,Fine-Tuned E5,positive_score,0.1771055310964584
5,Fine-Tuned E5,positive_score,0.4004104733467102
5,Fine-Tuned E5,positive_score,0.4291004836559295
5,Fine-Tuned E5,positive_score,0.4977055191993713
5,Fine-Tuned E5,positive_score,0.3551863729953766
5,Fine-Tuned E5,positive_score,0.2933426201343536
5,Fine-Tuned E5,positive_score,0.5233481526374817
5,Fine-Tuned E5,positive_score,0.4157056212425232
5,Fine-Tuned E5,positive_score,0.3449442982673645
5,Fine-Tuned E5,positive_score,0.5285365581512451
5,Fine-Tuned E5,positive_score,0.2940320670604706
5,Fine-Tuned E5,positive_score,0.500098705291748
5,Fine-Tuned E5,positive_score,0.2537473738193512
5,Fine-Tuned E5,positive_score,0.526324987411499
5,Fine-Tuned E5,positive_score,0.4115927219390869
5,Fine-Tuned E5,positive_score,0.5089714527130127
5,Fine-Tuned E5,positive_score,0.4399338364601135
5,Fine-Tuned E5,positive_score,0.35624560713768
5,Fine-Tuned E5,positive_score,0.2973683774471283
5,Fine-Tuned E5,positive_score,0.189539223909378
5,Fine-Tuned E5,positive_score,0.1928856670856475
5,Fine-Tuned E5,positive_score,0.4733172059059143
5,Fine-Tuned E5,positive_score,0.3336944282054901
5,Fine-Tuned E5,positive_score,0.537705659866333
5,Fine-Tuned E5,positive_score,0.4326804876327514
5,Fine-Tuned E5,positive_score,0.4457259476184845
5,Fine-Tuned E5,positive_score,0.508557140827179
5,Fine-Tuned E5,positive_score,0.4244430065155029
5,Fine-Tuned E5,positive_score,0.4411234259605407
5,Fine-Tuned E5,positive_score,0.4652956128120422
5,Fine-Tuned E5,positive_score,0.3271636962890625
